,epoch,batch_size,learning_rate,dropout,classification_lambda,classification_layer_num,batch_normalization,weight_decay,reconstruction_error_rate,classification_accuracy
955,100,32,0.01,0.5,0.7,1,True,0.0001,0.09496506154537201,88.57142857142857
956,100,32,0.01,0.5,0.7,1,True,1e-05,0.09286901695387705,88.57142857142857
957,100,32,0.01,0.5,0.7,1,False,0.001,0.10867165433509009,65.71428571428571
958,100,32,0.01,0.5,0.7,1,False,0.0001,0.13393078786986215,82.85714285714286
959,100,32,0.01,0.5,0.7,1,False,1e-05,0.13592365980148316,60.0
960,100,32,0.01,0.5,0.7,2,True,0.001,0.07485330764736448,91.42857142857143
961,100,32,0.01,0.5,0.7,2,True,0.0001,0.08308258673974446,74.28571428571429
962,100,32,0.01,0.5,0.7,2,True,1e-05,0.07663709265845163,88.57142857142857
963,100,32,0.01,0.5,0.7,2,False,0.001,0.11732829745326723,71.42857142857143
964,100,32,0.01,0.5,0.7,2,False,0.0001,0.12560368180274964,57.142857142857146
965,100,32,0.01,0.5,0.7,2,False,1e-05,0.11672370689255851,62.857142857142854
966,100,32,0.01,0.5,0.7,3,True,0.001,0.07875719581331525,77.14285714285714
967,100,32,0.01,0.5,0.7,3,True,0.0001,0.07846407336848123,80.0
968,100,32,0.01,0.5,0.7,3,True,1e-05,0.08822899801390512,91.42857142857143
969,100,32,0.01,0.5,0.7,3,False,0.001,0.11469302986349378,48.57142857142857
970,100,32,0.01,0.5,0.7,3,False,0.0001,0.12193070479801722,71.42857142857143
971,100,32,0.01,0.5,0.7,3,False,1e-05,0.12436630598136357,57.142857142857146
972,200,16,0.0001,0.0,0.1,1,True,0.001,0.04620273240974971,100.0
973,200,16,0.0001,0.0,0.1,1,True,0.0001,0.06665048322507314,80.0
974,200,16,0.0001,0.0,0.1,1,True,1e-05,0.0539030270917075,88.57142857142857
975,200,16,0.0001,0.0,0.1,1,False,0.001,0.09430854767560959,91.42857142857143
976,200,16,0.0001,0.0,0.1,1,False,0.0001,0.05051571418132101,97.14285714285714
977,200,16,0.0001,0.0,0.1,1,False,1e-05,0.048730005962508066,97.14285714285714
978,200,16,0.0001,0.0,0.1,2,True,0.001,0.0572039429630552,74.28571428571429
979,200,16,0.0001,0.0,0.1,2,True,0.0001,0.057460188439914156,94.28571428571429
980,200,16,0.0001,0.0,0.1,2,True,1e-05,0.05527454518846103,94.28571428571429
981,200,16,0.0001,0.0,0.1,2,False,0.001,0.09800656757184438,85.71428571428571
982,200,16,0.0001,0.0,0.1,2,False,0.0001,0.05746401878339904,85.71428571428571
983,200,16,0.0001,0.0,0.1,2,False,1e-05,0.05497909858822823,94.28571428571429
984,200,16,0.0001,0.0,0.1,3,True,0.001,0.051765481063297814,91.42857142857143
985,200,16,0.0001,0.0,0.1,3,True,0.0001,0.058982302780662264,82.85714285714286
986,200,16,0.0001,0.0,0.1,3,True,1e-05,0.05375354513525963,85.71428571428571
987,200,16,0.0001,0.0,0.1,3,False,0.001,0.08940284720488957,94.28571428571429
988,200,16,0.0001,0.0,0.1,3,False,0.0001,0.05531896022813661,71.42857142857143
989,200,16,0.0001,0.0,0.1,3,False,1e-05,0.0545251655791487,88.57142857142857
990,200,16,0.0001,0.0,0.5,1,True,0.001,0.05026869337473597,97.14285714285714
991,200,16,0.0001,0.0,0.5,1,True,0.0001,0.055560838537556785,88.57142857142857
992,200,16,0.0001,0.0,0.5,1,True,1e-05,0.058771914030824386,85.71428571428571
993,200,16,0.0001,0.0,0.5,1,False,0.001,0.10024512516600745,97.14285714285714
994,200,16,0.0001,0.0,0.5,1,False,0.0001,0.057851627788373404,85.71428571428571
995,200,16,0.0001,0.0,0.5,1,False,1e-05,0.05733293890953064,88.57142857142857
996,200,16,0.0001,0.0,0.5,2,True,0.001,0.05951791118298258,94.28571428571429
997,200,16,0.0001,0.0,0.5,2,True,0.0001,0.05451388444219317,88.57142857142857
998,200,16,0.0001,0.0,0.5,2,True,1e-05,0.06634654807192938,91.42857142857143
999,200,16,0.0001,0.0,0.5,2,False,0.001,0.07442964698587146,91.42857142857143
1000,200,16,0.0001,0.0,0.5,2,False,0.0001,0.06964706161192485,94.28571428571429
1001,200,16,0.0001,0.0,0.5,2,False,1e-05,0.07774727259363447,74.28571428571429
1002,200,16,0.0001,0.0,0.5,3,True,0.001,0.054578705770628795,100.0
1003,200,16,0.0001,0.0,0.5,3,True,0.0001,0.062269806436129976,100.0
1004,200,16,0.0001,0.0,0.5,3,True,1e-05,0.05378376075199672,85.71428571428571
1005,200,16,0.0001,0.0,0.5,3,False,0.001,0.11314192520720619,80.0
1006,200,16,0.0001,0.0,0.5,3,False,0.0001,0.07168130448886327,94.28571428571429
1007,200,16,0.0001,0.0,0.5,3,False,1e-05,0.08559790296213968,82.85714285714286
1008,200,16,0.0001,0.0,0.7,1,True,0.001,0.06232012212276459,85.71428571428571
1009,200,16,0.0001,0.0,0.7,1,True,0.0001,0.0712490907737187,91.42857142857143
1010,200,16,0.0001,0.0,0.7,1,True,1e-05,0.0695850363799504,88.57142857142857
1011,200,16,0.0001,0.0,0.7,1,False,0.001,0.06494379320314952,88.57142857142857
1012,200,16,0.0001,0.0,0.7,1,False,0.0001,0.06625113998140608,91.42857142857143
1013,200,16,0.0001,0.0,0.7,1,False,1e-05,0.06453000839267459,85.71428571428571
1014,200,16,0.0001,0.0,0.7,2,True,0.001,0.060703505256346296,91.42857142857143
1015,200,16,0.0001,0.0,0.7,2,True,0.0001,0.06684583031705447,80.0
1016,200,16,0.0001,0.0,0.7,2,True,1e-05,0.05415015092917851,97.14285714285714
1017,200,16,0.0001,0.0,0.7,2,False,0.001,0.08123269932610648,91.42857142857143
1018,200,16,0.0001,0.0,0.7,2,False,0.0001,0.07185447301183429,85.71428571428571
1019,200,16,0.0001,0.0,0.7,2,False,1e-05,0.0871006903903825,85.71428571428571
1020,200,16,0.0001,0.0,0.7,3,True,0.001,0.055334448388644625,85.71428571428571
1021,200,16,0.0001,0.0,0.7,3,True,0.0001,0.06861429938248226,97.14285714285714
1022,200,16,0.0001,0.0,0.7,3,True,1e-05,0.06354367605277471,85.71428571428571
1023,200,16,0.0001,0.0,0.7,3,False,0.001,0.09870577795164925,82.85714285714286
1024,200,16,0.0001,0.0,0.7,3,False,0.0001,0.0767926914351327,77.14285714285714
1025,200,16,0.0001,0.0,0.7,3,False,1e-05,0.07752980483429772,88.57142857142857
1026,200,16,0.0001,0.3,0.1,1,True,0.001,0.06678208708763123,94.28571428571429
1027,200,16,0.0001,0.3,0.1,1,True,0.0001,0.06718390392405646,85.71428571428571
1028,200,16,0.0001,0.3,0.1,1,True,1e-05,0.05618822957788195,85.71428571428571
1029,200,16,0.0001,0.3,0.1,1,False,0.001,0.08842074658189501,77.14285714285714
1030,200,16,0.0001,0.3,0.1,1,False,0.0001,0.05464311114379338,97.14285714285714
1031,200,16,0.0001,0.3,0.1,1,False,1e-05,0.05302756897040776,91.42857142857143
1032,200,16,0.0001,0.3,0.1,2,True,0.001,0.055916126923901695,94.28571428571429
1033,200,16,0.0001,0.3,0.1,2,True,0.0001,0.06869789000068392,82.85714285714286
1034,200,16,0.0001,0.3,0.1,2,True,1e-05,0.056435104991708486,94.28571428571429
1035,200,16,0.0001,0.3,0.1,2,False,0.001,0.10676169650895255,88.57142857142857
1036,200,16,0.0001,0.3,0.1,2,False,0.0001,0.054960640200546806,82.85714285714286
1037,200,16,0.0001,0.3,0.1,2,False,1e-05,0.0548490261392934,80.0
1038,200,16,0.0001,0.3,0.1,3,True,0.001,0.0686354786157608,94.28571428571429
1039,200,16,0.0001,0.3,0.1,3,True,0.0001,0.057459937355348045,94.28571428571429
1040,200,16,0.0001,0.3,0.1,3,True,1e-05,0.06671510743243354,94.28571428571429
1041,200,16,0.0001,0.3,0.1,3,False,0.001,0.10961967280932836,80.0
1042,200,16,0.0001,0.3,0.1,3,False,0.0001,0.06235330317701612,80.0
1043,200,16,0.0001,0.3,0.1,3,False,1e-05,0.05681408601147788,80.0
1044,200,16,0.0001,0.3,0.5,1,True,0.001,0.08557459094694682,91.42857142857143
1045,200,16,0.0001,0.3,0.5,1,True,0.0001,0.054126471281051636,94.28571428571429
1046,200,16,0.0001,0.3,0.5,1,True,1e-05,0.061841961102826255,88.57142857142857
1047,200,16,0.0001,0.3,0.5,1,False,0.001,0.07082874668495996,88.57142857142857
1048,200,16,0.0001,0.3,0.5,1,False,0.0001,0.05552831387945584,97.14285714285714
1049,200,16,0.0001,0.3,0.5,1,False,1e-05,0.06063879504799843,91.42857142857143
1050,200,16,0.0001,0.3,0.5,2,True,0.001,0.05180327785866601,88.57142857142857
1051,200,16,0.0001,0.3,0.5,2,True,0.0001,0.06401939360158784,91.42857142857143
1052,200,16,0.0001,0.3,0.5,2,True,1e-05,0.06250400500638144,100.0
1053,200,16,0.0001,0.3,0.5,2,False,0.001,0.08735001002039228,82.85714285714286
1054,200,16,0.0001,0.3,0.5,2,False,0.0001,0.06922899090817997,85.71428571428571
1055,200,16,0.0001,0.3,0.5,2,False,1e-05,0.06189550033637455,91.42857142857143
1056,200,16,0.0001,0.3,0.5,3,True,0.001,0.057264804414340426,94.28571428571429
1057,200,16,0.0001,0.3,0.5,3,True,0.0001,0.0800874507852963,88.57142857142857
1058,200,16,0.0001,0.3,0.5,3,True,1e-05,0.051769323114837916,88.57142857142857
1059,200,16,0.0001,0.3,0.5,3,False,0.001,0.08418575014386859,88.57142857142857
1060,200,16,0.0001,0.3,0.5,3,False,0.0001,0.07454433760472706,74.28571428571429
1061,200,16,0.0001,0.3,0.5,3,False,1e-05,0.07275417149066925,88.57142857142857
1062,200,16,0.0001,0.3,0.7,1,True,0.001,0.06054064844335828,97.14285714285714
1063,200,16,0.0001,0.3,0.7,1,True,0.0001,0.06113252533333642,85.71428571428571
1064,200,16,0.0001,0.3,0.7,1,True,1e-05,0.061598450371197294,85.71428571428571
1065,200,16,0.0001,0.3,0.7,1,False,0.001,0.07545079929488045,91.42857142857143
1066,200,16,0.0001,0.3,0.7,1,False,0.0001,0.06927598352943148,97.14285714285714
1067,200,16,0.0001,0.3,0.7,1,False,1e-05,0.058371880969830925,94.28571428571429
1068,200,16,0.0001,0.3,0.7,2,True,0.001,0.05622924268245697,91.42857142857143
1069,200,16,0.0001,0.3,0.7,2,True,0.0001,0.06374586437429701,94.28571428571429
1070,200,16,0.0001,0.3,0.7,2,True,1e-05,0.0670201301574707,94.28571428571429
1071,200,16,0.0001,0.3,0.7,2,False,0.001,0.07903515951974051,85.71428571428571
1072,200,16,0.0001,0.3,0.7,2,False,0.0001,0.0687901965209416,91.42857142857143
1073,200,16,0.0001,0.3,0.7,2,False,1e-05,0.07212387876851219,88.57142857142857
1074,200,16,0.0001,0.3,0.7,3,True,0.001,0.05908408973898206,97.14285714285714
1075,200,16,0.0001,0.3,0.7,3,True,0.0001,0.06185022337096078,94.28571428571429
1076,200,16,0.0001,0.3,0.7,3,True,1e-05,0.06852315962314606,82.85714285714286
1077,200,16,0.0001,0.3,0.7,3,False,0.001,0.11450401821306773,80.0
1078,200,16,0.0001,0.3,0.7,3,False,0.0001,0.06954870692321233,85.71428571428571
1079,200,16,0.0001,0.3,0.7,3,False,1e-05,0.07552569167954581,82.85714285714286
1080,200,16,0.0001,0.5,0.1,1,True,0.001,0.058900898375681465,88.57142857142857
1081,200,16,0.0001,0.5,0.1,1,True,0.0001,0.05305497603757041,91.42857142857143
1082,200,16,0.0001,0.5,0.1,1,True,1e-05,0.07525317796639033,97.14285714285714
1083,200,16,0.0001,0.5,0.1,1,False,0.001,0.06972071869032724,85.71428571428571
1084,200,16,0.0001,0.5,0.1,1,False,0.0001,0.05079613562141146,91.42857142857143
1085,200,16,0.0001,0.5,0.1,1,False,1e-05,0.050898701271840506,77.14285714285714
1086,200,16,0.0001,0.5,0.1,2,True,0.001,0.06439782029816082,80.0
1087,200,16,0.0001,0.5,0.1,2,True,0.0001,0.05683459352169718,94.28571428571429
1088,200,16,0.0001,0.5,0.1,2,True,1e-05,0.05755600205489567,91.42857142857143
1089,200,16,0.0001,0.5,0.1,2,False,0.001,0.06517323340688433,91.42857142857143
1090,200,16,0.0001,0.5,0.1,2,False,0.0001,0.05190802397472518,82.85714285714286
1091,200,16,0.0001,0.5,0.1,2,False,1e-05,0.0505385765007564,85.71428571428571
1092,200,16,0.0001,0.5,0.1,3,True,0.001,0.04665427463395255,91.42857142857143
1093,200,16,0.0001,0.5,0.1,3,True,0.0001,0.06548775104539735,88.57142857142857
1094,200,16,0.0001,0.5,0.1,3,True,1e-05,0.06268730546746935,82.85714285714286
1095,200,16,0.0001,0.5,0.1,3,False,0.001,0.10949790456465312,60.0
1096,200,16,0.0001,0.5,0.1,3,False,0.0001,0.06797561730657305,74.28571428571429
1097,200,16,0.0001,0.5,0.1,3,False,1e-05,0.05509275176695415,68.57142857142857
1098,200,16,0.0001,0.5,0.5,1,True,0.001,0.052175691723823546,85.71428571428571
1099,200,16,0.0001,0.5,0.5,1,True,0.0001,0.06664863292660032,97.14285714285714
1100,200,16,0.0001,0.5,0.5,1,True,1e-05,0.0655772294316973,91.42857142857143
1101,200,16,0.0001,0.5,0.5,1,False,0.001,0.07557305906500135,91.42857142857143
1102,200,16,0.0001,0.5,0.5,1,False,0.0001,0.06604822022574289,82.85714285714286
1103,200,16,0.0001,0.5,0.5,1,False,1e-05,0.07506283074617386,94.28571428571429
1104,200,16,0.0001,0.5,0.5,2,True,0.001,0.052723469478743415,91.42857142857143
1105,200,16,0.0001,0.5,0.5,2,True,0.0001,0.07274848350456782,85.71428571428571
1106,200,16,0.0001,0.5,0.5,2,True,1e-05,0.05880611943347114,94.28571428571429
1107,200,16,0.0001,0.5,0.5,2,False,0.001,0.07621489358799798,100.0
1108,200,16,0.0001,0.5,0.5,2,False,0.0001,0.06492831419621195,85.71428571428571
1109,200,16,0.0001,0.5,0.5,2,False,1e-05,0.07057098341839654,85.71428571428571
1110,200,16,0.0001,0.5,0.5,3,True,0.001,0.07427475537572588,80.0
1111,200,16,0.0001,0.5,0.5,3,True,0.0001,0.07322803671870913,91.42857142857143
1112,200,16,0.0001,0.5,0.5,3,True,1e-05,0.07273603145565305,82.85714285714286
1113,200,16,0.0001,0.5,0.5,3,False,0.001,0.11178410074540547,71.42857142857143
1114,200,16,0.0001,0.5,0.5,3,False,0.0001,0.06735980638435908,74.28571428571429
1115,200,16,0.0001,0.5,0.5,3,False,1e-05,0.07813859369073595,65.71428571428571
1116,200,16,0.0001,0.5,0.7,1,True,0.001,0.061164334735700064,88.57142857142857
1117,200,16,0.0001,0.5,0.7,1,True,0.0001,0.06893224492669106,97.14285714285714
1118,200,16,0.0001,0.5,0.7,1,True,1e-05,0.0711995393037796,88.57142857142857
1119,200,16,0.0001,0.5,0.7,1,False,0.001,0.08072012109415871,80.0
1120,200,16,0.0001,0.5,0.7,1,False,0.0001,0.053799245612961906,94.28571428571429
1121,200,16,0.0001,0.5,0.7,1,False,1e-05,0.0823912643960544,85.71428571428571
1122,200,16,0.0001,0.5,0.7,2,True,0.001,0.06371320230620248,94.28571428571429
1123,200,16,0.0001,0.5,0.7,2,True,0.0001,0.06484430964503969,97.14285714285714
1124,200,16,0.0001,0.5,0.7,2,True,1e-05,0.07710080104214805,91.42857142857143
1125,200,16,0.0001,0.5,0.7,2,False,0.001,0.08346628695726395,85.71428571428571
1126,200,16,0.0001,0.5,0.7,2,False,0.0001,0.07355599275657108,82.85714285714286
1127,200,16,0.0001,0.5,0.7,2,False,1e-05,0.07769185666527068,97.14285714285714
1128,200,16,0.0001,0.5,0.7,3,True,0.001,0.06365986125809805,88.57142857142857
1129,200,16,0.0001,0.5,0.7,3,True,0.0001,0.06309604559625898,94.28571428571429
1130,200,16,0.0001,0.5,0.7,3,True,1e-05,0.055542827929769244,97.14285714285714
1131,200,16,0.0001,0.5,0.7,3,False,0.001,0.10584996193647385,74.28571428571429
1132,200,16,0.0001,0.5,0.7,3,False,0.0001,0.0913566929953439,77.14285714285714
1133,200,16,0.0001,0.5,0.7,3,False,1e-05,0.0744046185697828,82.85714285714286
1134,200,16,0.001,0.0,0.1,1,True,0.001,0.05055399164557457,91.42857142857143
1135,200,16,0.001,0.0,0.1,1,True,0.0001,0.04130830637046269,91.42857142857143
1136,200,16,0.001,0.0,0.1,1,True,1e-05,0.04181993124740464,97.14285714285714
1137,200,16,0.001,0.0,0.1,1,False,0.001,0.03839334313358579,88.57142857142857
1138,200,16,0.001,0.0,0.1,1,False,0.0001,0.02498976747904505,91.42857142857143
1139,200,16,0.001,0.0,0.1,1,False,1e-05,0.025173499754496984,91.42857142857143
1140,200,16,0.001,0.0,0.1,2,True,0.001,0.04480999867830958,91.42857142857143
1141,200,16,0.001,0.0,0.1,2,True,0.0001,0.05287850648164749,88.57142857142857
1142,200,16,0.001,0.0,0.1,2,True,1e-05,0.053323929011821744,88.57142857142857
1143,200,16,0.001,0.0,0.1,2,False,0.001,0.03631413217101778,85.71428571428571
1144,200,16,0.001,0.0,0.1,2,False,0.0001,0.035434206096189365,88.57142857142857
1145,200,16,0.001,0.0,0.1,2,False,1e-05,0.023363025380032404,88.57142857142857
1146,200,16,0.001,0.0,0.1,3,True,0.001,0.04713215748114245,94.28571428571429
1147,200,16,0.001,0.0,0.1,3,True,0.0001,0.04658201475228582,94.28571428571429
1148,200,16,0.001,0.0,0.1,3,True,1e-05,0.05838815612452371,97.14285714285714
1149,200,16,0.001,0.0,0.1,3,False,0.001,0.04485681631735393,85.71428571428571
1150,200,16,0.001,0.0,0.1,3,False,0.0001,0.024216480127402715,88.57142857142857
1151,200,16,0.001,0.0,0.1,3,False,1e-05,0.027527772635221482,94.28571428571429
1152,200,16,0.001,0.0,0.5,1,True,0.001,0.049168044754437035,88.57142857142857
1153,200,16,0.001,0.0,0.5,1,True,0.0001,0.06525884632553373,88.57142857142857
1154,200,16,0.001,0.0,0.5,1,True,1e-05,0.07777136308806283,88.57142857142857
1155,200,16,0.001,0.0,0.5,1,False,0.001,0.05174969275082861,91.42857142857143
1156,200,16,0.001,0.0,0.5,1,False,0.0001,0.03354324900678226,97.14285714285714
1157,200,16,0.001,0.0,0.5,1,False,1e-05,0.0373351054000003,91.42857142857143
1158,200,16,0.001,0.0,0.5,2,True,0.001,0.051665543019771575,91.42857142857143
1159,200,16,0.001,0.0,0.5,2,True,0.0001,0.0512867312346186,97.14285714285714
1160,200,16,0.001,0.0,0.5,2,True,1e-05,0.055478134538446154,97.14285714285714
1161,200,16,0.001,0.0,0.5,2,False,0.001,0.057727919731821335,88.57142857142857
1162,200,16,0.001,0.0,0.5,2,False,0.0001,0.0376793911414487,97.14285714285714
1163,200,16,0.001,0.0,0.5,2,False,1e-05,0.03722546313490186,91.42857142857143
1164,200,16,0.001,0.0,0.5,3,True,0.001,0.05935939635549273,80.0
1165,200,16,0.001,0.0,0.5,3,True,0.0001,0.06432851212365287,80.0
1166,200,16,0.001,0.0,0.5,3,True,1e-05,0.058157633883612496,94.28571428571429
1167,200,16,0.001,0.0,0.5,3,False,0.001,0.07153652416808265,85.71428571428571
1168,200,16,0.001,0.0,0.5,3,False,0.0001,0.04624247082642147,88.57142857142857
1169,200,16,0.001,0.0,0.5,3,False,1e-05,0.032663024642637796,94.28571428571429
1170,200,16,0.001,0.0,0.7,1,True,0.001,0.05367245120661599,91.42857142857143
1171,200,16,0.001,0.0,0.7,1,True,0.0001,0.05574822276830673,94.28571428571429
1172,200,16,0.001,0.0,0.7,1,True,1e-05,0.06498068656240191,82.85714285714286
1173,200,16,0.001,0.0,0.7,1,False,0.001,0.05104219360010964,94.28571428571429
1174,200,16,0.001,0.0,0.7,1,False,0.0001,0.0372384640787329,85.71428571428571
1175,200,16,0.001,0.0,0.7,1,False,1e-05,0.051350898508514674,91.42857142857143
1176,200,16,0.001,0.0,0.7,2,True,0.001,0.0623989856668881,82.85714285714286
1177,200,16,0.001,0.0,0.7,2,True,0.0001,0.059941256472042626,91.42857142857143
1178,200,16,0.001,0.0,0.7,2,True,1e-05,0.07007122146231788,91.42857142857143
1179,200,16,0.001,0.0,0.7,2,False,0.001,0.051854051968881064,88.57142857142857
1180,200,16,0.001,0.0,0.7,2,False,0.0001,0.04896127826401166,85.71428571428571
1181,200,16,0.001,0.0,0.7,2,False,1e-05,0.0430324664073331,88.57142857142857
1182,200,16,0.001,0.0,0.7,3,True,0.001,0.04859863860266549,91.42857142857143
1183,200,16,0.001,0.0,0.7,3,True,0.0001,0.05905185001237052,88.57142857142857
1184,200,16,0.001,0.0,0.7,3,True,1e-05,0.06284886428288051,88.57142857142857
1185,200,16,0.001,0.0,0.7,3,False,0.001,0.06372154770152909,80.0
1186,200,16,0.001,0.0,0.7,3,False,0.0001,0.04742256509406226,91.42857142857143
1187,200,16,0.001,0.0,0.7,3,False,1e-05,0.046051991624491556,91.42857142857143
1188,200,16,0.001,0.3,0.1,1,True,0.001,0.042980639104332245,94.28571428571429
1189,200,16,0.001,0.3,0.1,1,True,0.0001,0.054342383997780935,97.14285714285714
1190,200,16,0.001,0.3,0.1,1,True,1e-05,0.047702485535826004,91.42857142857143
1191,200,16,0.001,0.3,0.1,1,False,0.001,0.03602654955216816,94.28571428571429
1192,200,16,0.001,0.3,0.1,1,False,0.0001,0.02609250470995903,85.71428571428571
1193,200,16,0.001,0.3,0.1,1,False,1e-05,0.02132440432906151,91.42857142857143
1194,200,16,0.001,0.3,0.1,2,True,0.001,0.05484207783426557,82.85714285714286
1195,200,16,0.001,0.3,0.1,2,True,0.0001,0.0497111833521298,91.42857142857143
1196,200,16,0.001,0.3,0.1,2,True,1e-05,0.05191992308412279,94.28571428571429
1197,200,16,0.001,0.3,0.1,2,False,0.001,0.046203141127313885,80.0
1198,200,16,0.001,0.3,0.1,2,False,0.0001,0.02760152763554028,94.28571428571429
1199,200,16,0.001,0.3,0.1,2,False,1e-05,0.02404056867318494,80.0
1200,200,16,0.001,0.3,0.1,3,True,0.001,0.03932274963174547,94.28571428571429
1201,200,16,0.001,0.3,0.1,3,True,0.0001,0.053649126631873,88.57142857142857
1202,200,16,0.001,0.3,0.1,3,True,1e-05,0.04482605904340744,97.14285714285714
1203,200,16,0.001,0.3,0.1,3,False,0.001,0.040813115877764566,94.28571428571429
1204,200,16,0.001,0.3,0.1,3,False,0.0001,0.030687136203050615,91.42857142857143
1205,200,16,0.001,0.3,0.1,3,False,1e-05,0.032073930331638884,88.57142857142857
1206,200,16,0.001,0.3,0.5,1,True,0.001,0.06794994686331068,91.42857142857143
1207,200,16,0.001,0.3,0.5,1,True,0.0001,0.05503946989774704,80.0
1208,200,16,0.001,0.3,0.5,1,True,1e-05,0.06965126012052808,91.42857142857143
1209,200,16,0.001,0.3,0.5,1,False,0.001,0.04430972635746002,91.42857142857143
1210,200,16,0.001,0.3,0.5,1,False,0.0001,0.04073495694569179,88.57142857142857
1211,200,16,0.001,0.3,0.5,1,False,1e-05,0.034152777705873764,91.42857142857143
1212,200,16,0.001,0.3,0.5,2,True,0.001,0.06014906732099397,91.42857142857143
1213,200,16,0.001,0.3,0.5,2,True,0.0001,0.060312513794217794,88.57142857142857
1214,200,16,0.001,0.3,0.5,2,True,1e-05,0.07046144562108177,94.28571428571429
1215,200,16,0.001,0.3,0.5,2,False,0.001,0.05024910664984158,94.28571428571429
1216,200,16,0.001,0.3,0.5,2,False,0.0001,0.037740475152220045,94.28571428571429
1217,200,16,0.001,0.3,0.5,2,False,1e-05,0.03561810308269092,94.28571428571429
1218,200,16,0.001,0.3,0.5,3,True,0.001,0.06578866115638188,94.28571428571429
1219,200,16,0.001,0.3,0.5,3,True,0.0001,0.06470907224076135,88.57142857142857
1220,200,16,0.001,0.3,0.5,3,True,1e-05,0.06808362773486547,88.57142857142857
1221,200,16,0.001,0.3,0.5,3,False,0.001,0.0538973018527031,97.14285714285714
1222,200,16,0.001,0.3,0.5,3,False,0.0001,0.037276137407336915,94.28571428571429
1223,200,16,0.001,0.3,0.5,3,False,1e-05,0.03887014271957534,74.28571428571429
1224,200,16,0.001,0.3,0.7,1,True,0.001,0.05425492525100708,97.14285714285714
1225,200,16,0.001,0.3,0.7,1,True,0.0001,0.08092530284609113,82.85714285714286
1226,200,16,0.001,0.3,0.7,1,True,1e-05,0.07052233879055296,91.42857142857143
1227,200,16,0.001,0.3,0.7,1,False,0.001,0.04298508135335786,88.57142857142857
1228,200,16,0.001,0.3,0.7,1,False,0.0001,0.041453844415290014,91.42857142857143
1229,200,16,0.001,0.3,0.7,1,False,1e-05,0.033917000251156945,94.28571428571429
1230,200,16,0.001,0.3,0.7,2,True,0.001,0.05799614446503776,94.28571428571429
1231,200,16,0.001,0.3,0.7,2,True,0.0001,0.06578367458922522,91.42857142857143
1232,200,16,0.001,0.3,0.7,2,True,1e-05,0.07133801600762776,71.42857142857143
1233,200,16,0.001,0.3,0.7,2,False,0.001,0.06197413078376225,80.0
1234,200,16,0.001,0.3,0.7,2,False,0.0001,0.04798041496958051,94.28571428571429
1235,200,16,0.001,0.3,0.7,2,False,1e-05,0.03980302182691438,82.85714285714286
1236,200,16,0.001,0.3,0.7,3,True,0.001,0.06851523901735034,85.71428571428571
1237,200,16,0.001,0.3,0.7,3,True,0.0001,0.07655663703169141,77.14285714285714
1238,200,16,0.001,0.3,0.7,3,True,1e-05,0.06808032904352461,77.14285714285714
1239,200,16,0.001,0.3,0.7,3,False,0.001,0.06892161986657551,88.57142857142857
1240,200,16,0.001,0.3,0.7,3,False,0.0001,0.03515518536525113,88.57142857142857
1241,200,16,0.001,0.3,0.7,3,False,1e-05,0.03971757133092199,85.71428571428571
1242,200,16,0.001,0.5,0.1,1,True,0.001,0.05360347256064415,97.14285714285714
1243,200,16,0.001,0.5,0.1,1,True,0.0001,0.04135399418217795,97.14285714285714
1244,200,16,0.001,0.5,0.1,1,True,1e-05,0.05351874721901757,88.57142857142857
1245,200,16,0.001,0.5,0.1,1,False,0.001,0.03827807775565556,88.57142857142857
1246,200,16,0.001,0.5,0.1,1,False,0.0001,0.02812248755778585,94.28571428571429
1247,200,16,0.001,0.5,0.1,1,False,1e-05,0.02324285145316805,85.71428571428571
1248,200,16,0.001,0.5,0.1,2,True,0.001,0.041754831373691556,88.57142857142857
1249,200,16,0.001,0.5,0.1,2,True,0.0001,0.048884513867752895,80.0
1250,200,16,0.001,0.5,0.1,2,True,1e-05,0.055610611183302745,94.28571428571429
1251,200,16,0.001,0.5,0.1,2,False,0.001,0.036709629318543845,88.57142857142857
1252,200,16,0.001,0.5,0.1,2,False,0.0001,0.030000148181404385,91.42857142857143
1253,200,16,0.001,0.5,0.1,2,False,1e-05,0.024258274425353322,94.28571428571429
1254,200,16,0.001,0.5,0.1,3,True,0.001,0.06366966185825211,77.14285714285714
1255,200,16,0.001,0.5,0.1,3,True,0.0001,0.04660984543817384,85.71428571428571
1256,200,16,0.001,0.5,0.1,3,True,1e-05,0.0556423904640334,100.0
1257,200,16,0.001,0.5,0.1,3,False,0.001,0.05403850578836032,91.42857142857143
1258,200,16,0.001,0.5,0.1,3,False,0.0001,0.035897941568068095,88.57142857142857
1259,200,16,0.001,0.5,0.1,3,False,1e-05,0.02473714974309717,91.42857142857143
1260,200,16,0.001,0.5,0.5,1,True,0.001,0.05615629383495876,88.57142857142857
1261,200,16,0.001,0.5,0.5,1,True,0.0001,0.06469174176454544,88.57142857142857
1262,200,16,0.001,0.5,0.5,1,True,1e-05,0.059458468854427335,91.42857142857143
1263,200,16,0.001,0.5,0.5,1,False,0.001,0.043929640097277504,97.14285714285714
1264,200,16,0.001,0.5,0.5,1,False,0.0001,0.043909932566540584,94.28571428571429
1265,200,16,0.001,0.5,0.5,1,False,1e-05,0.032363028930766244,65.71428571428571
